anime_id,name,genre,type,episodes,rating,members
15905,"Qin Shiming Yue Zhi: Wanli Changcheng",881,6,37,8.43,273
33761,"Qui Shui Yi Yun",2999,3,12,7.25,83
29483,"Rainbow no Anime Bako",3023,5,1,3.86,56
33630,"Rainbow Sea",1563,6,26,7.2,67
9438,"Rainbow Sentai Robin",353,6,48,6.22,233
32219,"Raldessia Chronicles",2,3,1,5.03,81
16526,"Ranpou",2222,6,21,6.67,103
17721,"Rennyo Monogatari",2525,1,1,7.8,129
7473,"Rennyo to Sono Haha",2941,1,1,6.21,132
10607,"Rerere no Tensai Bakabon",1677,6,24,6.64,182
29477,"Rescue YoYo",3026,5,1,3.26,67
19467,"Revbahaf Wang-gug Jaegeon-soelgi",1827,6,26,6.13,241
32768,"Revenge of Green Mutant",3116,2,1,3.85,69
3372,"RGB Adventure",1195,6,6,5.21,109
14249,"Ribbon no Kishi (1999)",1195,1,1,5.86,178
22241,"Ribbon no Kishi Pilot",1195,5,1,5.36,139
13459,"Ribbon-chan",1677,6,24,4.83,93
32851,"Riding the Storm",3116,2,1,3.49,67
22391,"Ring Ring Boy",2358,1,1,4.4,69
29797,"Risu no Panache",3023,1,1,4.92,83
6195,"Rita to Nantoka",3255,6,26,6,269
3073,"Robby to Kerobby",2105,6,52,6,94
9536,"Robin-kun to 100 nin no Otomodachi",2105,3,13,5.22,163
15069,"Robin-kun to 100 nin no Otomodachi Season 2",3023,6,13,5.17,73
31302,"Robo to Shoujo (Kari): Oshirase Gekijou (Kari)",2317,3,5,3.81,127
31898,"Robocar Poli",1662,6,26,4.85,51
32221,"Robocar Poli 2",1668,6,26,5.45,45
4547,"RoboDz",3232,6,26,5,125
20147,"Robokko Beeton",1352,6,50,6.17,71
16620,"Robot King",1053,1,1,4.67,90
29375,"Robot Pulta",1344,6,40,5,45
16566,"Robot Taekwon V 3tan! Sujung Teukgongdae",1090,1,1,4.81,86
16490,"Robot Taekwon V wa Hwanggeum Nalgae",3079,1,1,4.93,91
16562,"Robot Taekwon V: Wooju Jakjeon",1090,1,1,4.88,88
19875,"Robotan",2105,6,104,6.54,108
14781,"Roboteuwang Sseonsyakeu",1090,1,1,2.49,121
33237,"Romangeun Eobsda",2438,1,1,6,53
20003,"Roppou Yabure-kun",3255,6,110,6.75,64
7211,"Rose O&#039;Neill Kewpie",1677,6,26,6.4,133
25623,"Rouge: Lady&#039;s Comic Video",2576,4,2,7.33,144
9061,"RPG Densetsu Hepoi",1511,6,50,6.89,158
31373,"Rudolf to Ippaiattena",1594,1,1,7.63,405
33710,"Run &amp; Roll",2358,1,1,3.67,84
10653,"Running Boy: Star Soldier no Himitsu",3238,1,1,5.64,96
33535,"Runningman",3255,3,1,4.7,48
9212,"Ruri-iro Princess",3207,4,2,5.61,179
8567,"Rusuban",2814,1,1,4.5,78
30138,"Rusuden Hour: Sodan Brothers",1677,6,25,7.67,51
33078,"Ryoku Tama Shinshi",1687,1,1,6,33
30204,"Ryoukan-san",2941,1,1,5.4,55
31547,"Ryouma 30 Seconds",2941,6,5,8.8,54
8685,"Ryuuichi Manga Gekijou Onbu Obake",3261,6,52,5.59,102
32559,"Ryuuzou to Shichinin no Kobun-tachi x Frogman",1677,3,5,4.29,41
4940,"Sabaku no Kaizoku! Captain Kuppa",2,6,26,7.16,212
23707,"Sabaku no Kuni no Oujosama",1511,4,1,6.4,65
17427,"Sabaku no Takara no Shiro",2438,4,1,5,69
5997,"Sabu to Ichi Torimono Hikae",173,6,52,7.1,494
33239,"Saenggakboda Markeun",2742,1,1,7.5,410
32397,"Sagaken wo Meguru Animation",3255,1,2,6.24,535
29471,"Saikin Ponta",3048,6,12,6,62
4574,"Saikyou Robot Daioja",1100,6,50,6.64,219
8561,"Saint Elmo: Hikari no Raihousha",3232,5,1,6.25,152
23593,"Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!",2742,4,1,6,62
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",1677,3,25,6,31
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",1677,5,4,4,26
25915,"Sakura Capusule",3048,4,1,6.07,282
3869,"Sakura Momoko Gekijou: Coji-Coji",1958,6,100,6.65,186
15393,"Sakura no Ondo",2438,1,1,6.38,1498
29798,"Sakura Yori Ai wo Nosete",3023,1,1,4.15,96
5810,"Sakuran Boy DT",2354,6,11,5.93,254
13365,"Samchongsa: Time Machine 001",1644,1,1,4.3,94
29637,"Samurai",2674,1,1,3.58,111
9993,"Samuraider: Nazo no Tenkousei",819,4,1,5.82,212
29559,"San-biki no Koguma-san",3023,1,1,3.63,80
21483,"Sanchoume no Yuuhi",2350,6,27,7.33,72
10077,"Sango no Umi to Ouji",2780,4,1,6.16,132
22973,"Sangokushi",962,5,1,7.86,68
7696,"Sangokushi Daiichibu Eiyuu-tachi no Yoake",2941,1,1,7.2,124
7697,"Sangokushi Dainibu Choukou Moyu",962,1,1,7.03,177
7698,"Sangokushi Daisanbu Harukanaru Taichi",962,1,1,7.07,150
8678,"Sangokushi II: Amakakeru Otoko-tachi",962,5,1,7.43,197
29547,"Sanrio Christmas Fantasia",2815,4,1,6.86,55
29545,"Santa Claus Tsukamaeta!",2814,4,1,5.75,42
22627,"Santa-san to Tonakai Kuppi",2814,4,1,5.64,71
34191,"Santa-san wa Dai Isogashi",2814,4,1,9,25
30378,"Sanzoku Diary",3243,4,1,5.38,187
29675,"Sarasoujuu no Hana no Iro",2438,1,1,3.8,97
31052,"Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle",1392,1,1,5.33,77
22399,"Saru Kani Gassen",3023,4,1,5.23,62
30059,"Saru Kani Gassen",2438,1,1,4.75,76
33860,"Saru Kani Gassen (Yokoku)",2941,3,1,2.84,38
23867,"Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san",2105,4,1,5.25,49
28561,"Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen",2580,4,1,8.25,40
27681,"Sasurai-kun",2350,6,13,6,57
33824,"Satoukibibatake",2525,4,1,8.5,21
32734,"Satto Anshin, SAT x Peeping Life",2350,3,3,4.07,66
28017,"Sayanora Kaba-kun",2948,1,1,5.75,47
29733,"Sayonara, Midori ga ike: Tobe! Tako Glider!!",1594,4,1,6.8,54
28615,"Sazae-san: Dawn to Ikka de Hawaii Ryokou",2350,5,1,6.14,107
4684,"Scarecrowman",2814,6,26,7.13,160
27961,"Science Anime: Choudendou Monogatari",2948,5,1,8,42
33318,"Scripta Volant",NaN,1,1,6.27,22
10850,"Seibu Tetsudou Ekiin Tako-chan",2216,3,12,4.12,99
16245,"Seikimatsu Leader Gaiden Takeshi!",2306,5,1,6.14,94
33163,"Seishain Cyborg 003",1677,3,2,4.39,155
28693,"Seisho Gensou Fu: Adam to Eve",2941,1,1,6,61
32897,"Seishun Anime Zenshuu Specials",2525,5,2,5,50
10045,"Seishun Fuufu Monogatari: Koiko no Mainichi",1722,4,2,6.22,162
29744,"Seishun Midnight Runners: Shiosai",3116,2,1,4.63,82
17835,"Seito Shokun! Kokoro ni Midori no Neckerchief wo",2301,5,1,6.41,116
7216,"Sekai Douwa Anime Zenshuu",1535,4,10,5.66,161
7398,"Sekai Meisaku Douwa",2780,4,20,6.49,207
30028,"Sekai Meisaku Douwa Series",1522,6,4,6.71,103
10241,"Sekai Monoshiri Ryoko",1677,6,1006,5.92,153
25607,"Sekai no Fushigi Tanken Series",1520,6,10,6.2,50
22523,"Sekai no Hikari: Shinran Shounin",2941,4,6,5.75,53
27379,"Sekai no Ouja: King Kong Taikai",1644,5,1,6,57
19167,"Senbon Matsubara",2525,1,1,6.31,89
16788,"Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman",312,4,3,4.93,113
10820,"Sengoku Majin Goushougun (Movie)",3092,1,1,6.48,198
8955,"Senjutsu Choukoukaku Orion",80,5,1,5.47,244
20797,"Sennen no Yakusoku",3048,4,1,4.75,65
8041,"Sennin Buraku",1833,6,23,5.76,213
32583,"Sense Honma ni Honma",3029,2,1,4.18,67
25035,"Sensou ga Owatta Natsu ni 1945 Karafuto",2525,1,1,7.5,56
29647,"Sensuikan Cassiopeia",2358,1,1,3.35,85
25329,"Sensuikan ni Koi wo Shita Kujira no Hanashi",3023,1,1,5.25,86
2096,"Sequence",3205,4,1,5.64,152
28887,"Setsuzoku Muyou",1677,6,26,4.5,93
32627,"Shaka no Shougai",2941,1,1,9,31
15961,"Shakotan★Boogie",374,4,4,7.6,169
30097,"Shan T Lao Fu Zi",644,1,1,6.52,77
33906,"Shangri-La (Music)",3116,2,1,3.54,55
27811,"Shaolin Wuzang",686,6,26,7.19,151
31264,"Shashinki",2358,1,1,3.26,86
31265,"Shashinki 87",2358,1,1,3.41,85
25979,"Sheep in the Island",1677,5,2,5.09,67
26007,"SheepWolf",2105,3,1,4.54,65
33760,"Shen Ming Zhi Zhou",1511,3,12,7,52
32796,"Shenmi Shijie Lixian Ji",1270,1,1,9,37
32797,"Shenmi Shijie Lixian Ji 2",1270,1,1,6.75,36
33193,"Shi Wan Ge Leng Xiaohua",2215,3,12,6.67,114
33195,"Shi Wan Ge Leng Xiaohua",75,1,1,7.07,110
33194,"Shi Wan Ge Leng Xiaohua 2nd Season",2215,3,13,6.33,77
33196,"Shi Wan Ge Leng Xiaohua Di 3rd Season",2215,3,-1,7.08,144
10506,"Shiawase Haitatsu Taneko",1677,6,-1,6.5,152
9404,"Shiawase no Katachi",1677,4,4,6.69,85
25093,"Shiawase no Ouji",3023,1,1,6.57,65
30201,"Shiawase no Tokei",3116,2,1,4.35,73
18683,"Shibai Taroka",621,4,2,6,161
1739,"Shibawanko no Wa no Kokoro",3023,6,80,6.27,369
30983,"Shibuzome Ikki: Ashita ni Kakeru Niji",2948,4,1,5.67,35
24441,"Shiden Pilot",372,5,1,4.69,66
33801,"Shiguang Guiyu",2746,3,10,7,188
30447,"Shika to Kanta",1594,4,1,7,47
33538,"Shima Kousaku no Asia Risshi-den",2729,6,26,6,92
33539,"Shima Kousaku no Asia Risshi-den Specials",2729,5,4,5.67,24
33540,"Shima Kousaku no Asia Shinseki-den",1664,6,-1,7,165
18939,"Shimajirou Hesoka",1285,6,101,6.6,87
18941,"Shimajirou no Wow!",1285,6,-1,6.5,105
32014,"Shimajirou to Ehon no Kuni",488,1,1,8,58
18943,"Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana",1285,1,1,6.17,87
20963,"Shimajirou to Kujira no Uta",1284,1,1,4.75,90
28293,"Shimajirou to Ookinaki",1594,1,1,4.75,78
9885,"Shin Bikkuriman",1958,6,72,5.29,110
21547,"Shin Choubakumatsu Shounen Seiki Takamaru",483,4,6,5,69
21487,"Shin Dokonjou Gaeru",2350,6,30,7.18,75
21489,"Shin Dokonjou Gaeru: Dokonjou Yumemakura",2350,1,1,5.9,66
23393,"Shin Don Chuck Monogatari",1602,6,73,6.48,103
25065,"Shin Dousei Jidai: Hawaiian Breeze",2674,4,1,6.5,79
17221,"Shin Kabukichou Story Hana no Asukagumi!",1501,4,1,6,122
33132,"Shin Kachikachi Yama",2780,1,1,7.5,37
10304,"Shin Karate Jigoku-hen",1032,4,2,5.87,137
15875,"Shin Kyojin no Hoshi",3259,6,52,6.77,165
16486,"Shin Kyojin no Hoshi II",3259,6,23,6.91,145
7980,"Shin Obake no Q-tarou",2313,6,70,5.78,124
9749,"Shin Otokogi",3242,4,2,7.08,85
17315,"Shin Pro Golfer Saru",3051,6,10,7,69
30045,"Shin Saru Kani Gassen",2438,1,1,4.39,86
22401,"Shin Saru Kani Gassen (1939)",3023,1,1,5.13,68
22657,"Shin Seikimatsu: Yatsuto no Souguu",2317,3,5,4.9,73
16510,"Shin Shounan Bakusouzoku Arakure Knight",1195,4,2,6.06,122
22997,"Shin Skyers 5",1160,6,26,6.25,68
15823,"Shin Takarajima",1594,5,1,5.65,106
26223,"Shin-chan ga Naita!",2580,4,1,6.83,55
26157,"Shin-chan no Sanrinsha",2948,4,1,6.67,67
14069,"Shinjuku Shin-chan: Yoiko no Koutsuu Anzen",3023,3,1,4.61,104
15579,"Shinkai Densetsu Meremanoid",1511,6,24,6,163
22313,"Shinken Densetsu: Tight Road",1032,6,13,5.67,103
26159,"Shinken Seminar Koukou Kouza",3224,3,1,6.06,149
7052,"Shinshuu Sudama-hen",967,4,4,6.41,252
31508,"Shinya Doubutsuen",NaN,1,1,6.29,32
10633,"Shiodome Cable TV",1677,6,22,5.35,114
26263,"Shiokari Touge",2580,4,1,6,45
13449,"Shippuu! Iron Leaguer: Silver no Hata no Moto ni",3108,4,5,6.94,137
9546,"Shirahata no Shoujo Ryuuko",2438,1,1,7.19,120
30939,"Shiranpuri",2709,4,1,6.18,155
2712,"Shiratori Reiko de Gozaimasu!",2248,4,1,5.44,158
30208,"Shiritori Mambo",3027,2,1,5.33,45
29401,"Shiritori Oukoku",3023,6,3,4.71,48
33415,"Shiritsu Liyon Gakuen",2294,3,-1,5.75,57
6091,"Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose",1120,4,1,5.96,152
29389,"Shiro Hon",1594,6,6,6.5,44
5933,"Shiroi Kiba White Fang Monogatari",1453,5,1,6.63,185
33484,"Shiroi Zou",963,1,1,4.71,45
30070,"Shiroi Zou (1981)",962,1,1,4.71,73
22683,"Shiroishi no Yousei Pichi",2801,3,3,4.53,104
22995,"Shisei Sasshin",3255,1,1,8.67,51
19981,"Shisukon Ouji",1195,6,14,7,65
10756,"Shitakiri Suzume",2438,1,1,5.93,90
29741,"Shitamachi Alien PapiPipiPupi",3232,3,13,7,43
9349,"Shizukanaru Don: Yakuza Side Story",431,4,1,5.67,130
24789,"Shoko Nakagawa Prism Tour Special",3116,5,1,5.55,149
31942,"Shooting Hero",3033,2,1,4.92,46
30960,"Shou-chan Sora wo Tobu",3012,1,1,5.5,55
9879,"Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!",3023,4,1,4.91,92
10369,"Shougeki Shinsengumi",2071,4,1,6.26,84
7092,"Shoujo Fight: Norainu-tachi no Odekake",2299,4,1,5.14,358
25075,"Shoukoushi Cedie Specials",2736,5,2,7.2,82
33199,"Shounen Ashibe",1677,4,6,6,52
8829,"Shounen Ashibe (TV)",2350,6,37,6,188
8832,"Shounen Ashibe 2",2350,6,25,5.63,125
32884,"Shounen Ashibe 2: Ashibe no Kanashii Yume",2350,4,1,5,38
33200,"Shounen Ashibe Anzen Kyouiku Anime",3023,4,2,5.6,43
26151,"Shounen H ga Mita Sensou",2948,4,1,5.6,49
30940,"Shounen Muku Hatojuu Monogatari",2580,4,1,6,37
13307,"Shounen Ninja Kaze no Fujimaru",351,6,65,5.29,189
19983,"Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou",351,1,1,5.8,90
7639,"Shounen Santa no Daibouken!",1566,6,24,6.12,114
31321,"Shounen to Sakura",2529,4,1,6.83,49
20223,"Shounen Tokugawa Ieyasu",2560,6,20,7,94
19887,"Shouri Toushu",3259,1,1,7.17,80
27963,"Shouta no Sushi: Kokoro ni Hibiku Shari no Aji",3250,5,1,7.33,64
17211,"Shouwa Ahozoushi Akanuke Ichiban!",2339,6,22,7.28,246
33855,"Show By Rock!! x Joysound",2188,3,-1,6.32,704
33757,"Shuang Yue Zhi Chengi",3115,3,12,5.75,81
24085,"Shura ga Yuku",2729,4,1,5.4,75
30982,"Shutter Chance",2580,4,1,4.75,42
32226,"Shuugou no Kangae",2379,1,1,3.21,55
10541,"Shuukan Shimakou",1677,6,11,5.32,251
11611,"Shuukan Shimakou Special",1677,3,1,5.09,97
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",1677,6,11,5.52,130
13551,"Shuukan Storyland",1826,6,56,6.27,143
1863,"Silk Road Shounen Yuuto",1520,6,26,5.92,235
32369,"Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki",1520,5,1,5.75,47
32888,"Sinbad",1195,1,1,5.09,452
31829,"Sinbad: Mahou no Lamp to Ugoku Shima",1195,1,1,6.17,622
29756,"Sinbad: Soratobu Hime to Himitsu no Shima",1195,1,1,6.41,881
32609,"Sinbad: Soratobu Hime to Himitsu no Shima Pilot",1195,5,1,5.29,159
2101,"Singles",3207,4,1,5.32,161
32757,"Skirt",3116,2,1,4.93,74
11405,"Skyers 5",1160,6,12,6.11,116
28019,"Slippy Dandy",1018,6,4,5.75,50
26321,"Soba no Hana Saita Hi",2580,4,1,6.2,45
19999,"Sobakasu Pucchi",1342,6,162,7.18,72
10774,"Soccer Fever",2982,6,51,6.47,166
8143,"Sockies: Frontier Quest",1677,6,39,5,123
31450,"Sol",2380,2,1,3.77,88
16804,"Solar I.II.III",1100,1,1,5.3,106
28573,"Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen",2580,4,1,7.33,38
23979,"Something Great Chizu ni Nai Machi",3255,1,1,8.2,70
28555,"Son Gokuu no Hi no Youjin",2461,4,1,8,53
30933,"Son Gokuu no Koutsuu Rule Shugyou Chuu",2461,4,1,7,39
24669,"Son Gokuu Silk Road wo Tobu!!",1511,5,1,5.33,68
16814,"Son Gokuu War and the Stars",369,1,1,3.57,88
30082,"Sonna Boku ga Suki",3027,2,1,4.06,68
18283,"Sonyeon 007 Eunhateukgongdae",328,1,1,3.42,68
18303,"Sonyeon 007 Jihajeguk",355,1,1,4.7,62
22393,"Sora e",2819,2,1,5.56,116
22791,"Sora Iro Hana Iro",2742,1,1,6.25,55
31948,"Sora no Arawashi",709,1,1,6.17,51
21517,"Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!",3023,4,1,4.73,64
21941,"Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells",1974,5,1,5.82,74
16988,"Sore Ike! Anpanman: Anpanman to Christmas no Hoshi",1974,5,1,5.64,85
21933,"Sore Ike! Anpanman: Anpanman to Happy Otanjoubi",1974,1,1,5.06,76
27499,"Sore Ike! Anpanman: Anpanman to Kaizoku Lobster",1535,5,1,5.5,70
21935,"Sore Ike! Anpanman: Anpanman to Okashi na Nakama",1974,1,1,4.94,75
21973,"Sore Ike! Anpanman: Anpanman to Oyakusoku",1974,4,2,5.07,72
27501,"Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi",1535,1,1,6.5,73
21937,"Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi",1974,1,1,5.12,80
10061,"Sore Ike! Anpanman: Baikinman no Gyakushuu",1974,1,1,5.89,124
21943,"Sore Ike! Anpanman: Baikinman to 3 Bai Punch",1974,1,1,5.35,76
21945,"Sore Ike! Anpanman: Baikinman vs. Baikinman!?",1974,1,1,5.25,73
9007,"Sore Ike! Anpanman: Black Nose to Mahou no Uta",1974,1,1,5.74,132
27371,"Sore Ike! Anpanman: Bokura wa Hero",1974,1,1,5.3,71
17213,"Sore Ike! Anpanman: Dadandan to Futago no Hoshi",2105,1,1,5.19,87
22037,"Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar",1980,1,1,5.64,68
17004,"Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas",1985,5,1,5.69,81
21947,"Sore Ike! Anpanman: Gomira no Hoshi",1974,1,1,5.47,74
17215,"Sore Ike! Anpanman: Happy no Daibouken",2105,1,1,5.35,82
27569,"Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix",1974,1,1,5.55,66
21951,"Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman",1974,1,1,5.38,71
21953,"Sore Ike! Anpanman: Horrorman to Hora Horako",1974,1,1,5.71,72
18591,"Sore Ike! Anpanman: Inochi no Hoshi no Dolly",2815,1,1,5.55,85
27491,"Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime",1974,1,1,5.47,106
27495,"Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman",1535,1,1,6.18,83
27571,"Sore Ike! Anpanman: Keito no Shiro no Christmas",1974,5,1,5.44,67
27497,"Sore Ike! Anpanman: Kieta Jam Ojisan",1535,5,1,5.8,69
16163,"Sore Ike! Anpanman: Kirakira Boshi no Namida",1354,1,1,6.07,121
21957,"Sore Ike! Anpanman: Kokin-chan to Aoi Namida",1974,1,1,5.33,70
21955,"Sore Ike! Anpanman: Kokin-chan to Namida no Christmas",1974,5,1,5.33,66
21959,"Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman",1974,1,1,5.68,80
10056,"Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken",1974,1,1,5.61,113
22035,"Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou",1974,1,1,4.94,89
29901,"Sore Ike! Anpanman: Mija to Mahou no Lamp",1974,1,1,6.75,85
21291,"Sore Ike! Anpanman: Minami no Umi wo Sukue!",1974,5,1,5.5,88
21961,"Sore Ike! Anpanman: Minna Atsumare! Anpanman World",1974,1,1,5.35,88
18355,"Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake",1974,1,1,6,93
9446,"Sore Ike! Anpanman: Niji no Pyramid",2105,1,1,5.58,126
9451,"Sore Ike! Anpanman: Ningyohime no Namida",2105,1,1,5.88,120
32676,"Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda",1974,1,1,7.25,72
19433,"Sore Ike! Anpanman: Omusubiman",3023,1,1,5.33,83
27373,"Sore Ike! Anpanman: Otanjoubi Series",1974,4,12,5.64,66
21975,"Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne",1974,4,2,5.74,76
27683,"Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol",1974,1,1,4.83,74
23617,"Sore Ike! Anpanman: Ringo Boy to Minna no Negai",1974,1,1,6.44,73
17219,"Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu",1974,1,1,6.24,97
21293,"Sore Ike! Anpanman: Shabondama no Purun",1974,1,1,5.41,73
17006,"Sore Ike! Anpanman: Sing! Dance! Everybody&#039;s Christmas",1985,5,1,5.06,81
10060,"Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu",1974,1,1,5.93,115
10684,"Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi",1974,1,1,5.14,107
20113,"Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon",1594,1,1,4.74,81
21295,"Sore Ike! Anpanman: Tenohira wo Taiyou ni",1974,1,1,4.94,77
18357,"Sore Ike! Anpanman: Tobase! Kibou no Handkerchief",1974,1,1,5.43,87
10057,"Sore Ike! Anpanman: Tobe! Tobe! Chibigon",1974,1,1,5.54,113
21963,"Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing",1974,1,1,5,73
10059,"Sore Ike! Anpanman: Tsumiki Shiro no Himitsu",1974,1,1,6.73,130
10685,"Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara",1974,1,1,5.39,107
21297,"Sore Ike! Anpanman: Yakisobapanman to Black Sabotenman",1974,1,1,5.2,73
14381,"Sore Ike! Anpanman: Yomigaere Bananajima",1294,1,1,5.59,104
21967,"Sore Ike! Anpanman: Yousei Rinrin no Himitsu",1974,1,1,5.88,74
21969,"Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii",1974,1,1,6.05,87
21971,"Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki",1974,1,1,5.38,75
27493,"Sore Ike! Anpanman: Yuuki to Honoo to Christmas",1974,5,1,5.38,63
10058,"Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!",1974,1,1,6.43,117
33188,"Sore Ike! Sabuibo Mask",2350,6,8,3,101
11497,"Sore Ike! Zukkoke Sannin-gumi",2119,6,26,7,86
30024,"SOS Kochira Chikyuu",2580,1,1,6.25,41
3822,"Sougen no Shoujo Laura",1651,6,26,6.49,214
30210,"Souiu Megane",2358,1,1,3.5,65
9965,"Soukou Kyojin Z-Knight",3079,4,1,5.13,110
30762,"Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!",3255,4,1,4.93,52
31005,"Souta no Chikai: Sabetsu ni Makenai Chikara",2529,4,1,6.6,46
17619,"Souya Monogatari",1453,6,21,6.71,98
32074,"Sowa Sowa Calendar",3027,2,1,5.78,40
3451,"Space Oz no Bouken",1644,6,26,6.25,151
18447,"Spheres",936,6,26,7.33,171
24819,"Spo-chan Taiketsu: Youkai Daikessen",3023,1,1,5.92,109
30120,"Spoon-hime no Swing Kitchen",1594,6,-1,9.6,47
32868,"Spring Stranger",3116,2,1,4.14,71
27575,"Spy Gekimetsu",2962,1,1,6.63,68
15111,"Spy Penguin",3023,4,5,6,81
18703,"Star Dust",3238,4,1,5.26,96
9500,"Starlight Scramble Renai Kouhosei",1147,4,2,5.94,141
3497,"Steady x Study",3193,4,1,4.7,310
31238,"Stitch! Perfect Memory",1349,5,1,5.68,102
29657,"Stone",2358,1,1,4.13,108
32756,"Storywriter",3116,2,1,5.14,68
29429,"Straw Byururu",1536,5,2,5,83
29475,"Straw-saurus Neo",1540,5,1,6.4,40
10989,"Stray Sheep: Poe no Chicchana Daibouken",2105,6,12,5.61,113
23911,"Subarashii Sekai Ryokou: Alaska no Tabi &quot;Daigo Hyougaki&quot;",1644,5,2,8,62
32629,"Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;",3232,5,2,8,35
9906,"Sue Cat",1630,6,40,6.27,116
3575,"Sugai-kun to Kazoku Ishi The Movie",2215,1,1,6.89,92
3885,"Sugar Bunnies",3023,6,26,6.61,315
6482,"Sugar Bunnies Chocolate!",3023,6,26,6.95,203
33999,"Sugar Bunnies Chocolate! Specials",3023,5,2,4.67,44
6481,"Sugar Bunnies Fleur",3023,6,26,5.88,228
34000,"Sugar Bunnies Fleur Specials",3023,5,2,3.67,44
33998,"Sugar Bunnies: Taisetsu na Tomodachi e...",3023,5,1,5,46
4440,"Sugata Sanshirou",1051,5,1,6.65,158
33320,"Suijun Genten",NaN,1,1,7,13
7683,"Suiren no Hito",2438,1,1,6,126
11713,"Suisenzuki no Yokka",2814,5,1,6.75,86
4553,"Sukima no Kuni no Polta",2780,6,13,5.67,217
25101,"Sumiko",2131,5,2,4.54,72
24969,"Sumiko (TV)",2131,6,8,4.07,108
25103,"Sumiko no Egao",3027,2,1,4.33,91
29505,"Suna Asobi",1598,5,1,4.37,69
26011,"Super Backkom",2133,5,1,5.22,91
6583,"Super Bikkuriman",1212,6,44,6.55,158
14529,"Super Majingga 3",1096,1,1,3.72,123
17991,"Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite",1859,4,1,5.76,161
17989,"Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong",1835,4,1,5,130
16790,"Super Samchongsa",1101,1,1,4.33,63
30013,"Super Short Comics",2215,3,8,5.15,260
30159,"Super Taromu",3105,5,1,3.83,64
16806,"Super Titans 15",1100,1,1,4.22,80
6981,"Super Zugan",2032,6,21,7.19,187
16454,"Surf Side High-School",1939,6,20,5.91,147
32852,"Survivor",3140,2,1,3.28,70
34490,"Sushi Azarashi",1677,6,30,3,12
2701,"Susie-chan to Marvy",2105,6,104,6.69,104
32907,"Susume! Shinji-kun",3027,2,1,4.89,41
22845,"Suzu 3 Tarou",2105,3,24,6.25,44
26035,"Sweet Spot",1677,4,1,7,59
8644,"Sylvanian Families",1974,5,3,5.62,99
30961,"Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama",3255,4,3,4.4,45
16568,"Syupeo Taegwon V",1090,1,1,4.1,83
30284,"Taabou no Ganbaru Sengen",3023,4,1,3.67,44
